2026-01-15 02:55:08 | ERROR    | copybot | WebSocket error: server rejected WebSocket connection: HTTP 404
2026-01-15 02:55:08 | INFO     | copybot | Reconnecting in 1s...
2026-01-15 02:55:08 | INFO     | copybot | ✅ Captured 48 existing trades - will ignore them
2026-01-15 02:55:08 | INFO     | copybot | 🎯 Now watching for NEW trades only...
2026-01-15 02:55:09 | INFO     | copybot | 🔗 Connecting to user channel...
2026-01-15 02:55:09 | ERROR    | copybot | WebSocket error: server rejected WebSocket connection: HTTP 404
2026-01-15 02:55:09 | INFO     | copybot | Reconnecting in 2s...
2026-01-15 02:55:11 | INFO     | copybot | 🔗 Connecting to user channel...
2026-01-15 02:55:11 | ERROR    | copybot | WebSocket error: server rejected WebSocket connection: HTTP 404
2026-01-15 02:55:11 | INFO     | copybot | Reconnecting in 4s...
2026-01-15 02:55:15 | INFO     | copybot | 🔗 Connecting to user channel...
2026-01-15 02:55:15 | ERROR    | copybot | WebSocket error: server rejected WebSocket connection: HTTP 404
2026-01-15 02:55:15 | INFO     | copybot | Reconnecting in 8s...
2026-01-15 02:55:22 | DEBUG    | copybot | 🔍 API check #11 - 50 trades
2026-01-15 02:55:23 | INFO     | copybot | 🔗 Connecting to user channel...
2026-01-15 02:55:24 | ERROR    | copybot | WebSocket error: server rejected WebSocket connection: HTTP 404
2026-01-15 02:55:24 | INFO     | copybot | Reconnecting in 16s...
2026-01-15 02:56:09 | INFO     | copybot | 📡 Monitor started in LIVE mode
2026-01-15 02:56:09 | INFO     | copybot | 👀 Watching wallet: 0x63ce342161250d...
2026-01-15 02:56:09 | INFO     | copybot | ⏳ Capturing existing trades (will ignore)...
2026-01-15 02:56:10 | WARNING  | copybot | ⚠️ py-clob-client not installed. Run: pip install py-clob-client
2026-01-15 02:56:10 | INFO     | copybot | Trade Executor started
2026-01-15 02:56:10 | INFO     | copybot | ✅ Captured 48 existing trades - will ignore them
2026-01-15 02:56:10 | INFO     | copybot | 🎯 Now watching for NEW trades only...
2026-01-15 02:56:23 | DEBUG    | copybot | 🔍 API check #11 - 50 trades
2026-01-15 02:56:27 | INFO     | copybot | Trade Executor stopped
2026-01-15 02:56:56 | INFO     | copybot | 📡 Monitor started in LIVE mode
2026-01-15 02:56:56 | INFO     | copybot | 👀 Watching wallet: 0x63ce342161250d...
2026-01-15 02:56:56 | INFO     | copybot | ⏳ Capturing existing trades (will ignore)...
2026-01-15 02:56:56 | WARNING  | copybot | ⚠️ py-clob-client not installed. Run: pip install py-clob-client
2026-01-15 02:56:56 | INFO     | copybot | Trade Executor started
2026-01-15 02:56:56 | INFO     | copybot | ✅ Captured 49 existing trades - will ignore them
2026-01-15 02:56:56 | INFO     | copybot | 🎯 Now watching for NEW trades only...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0xd551fdd9d8e8e0...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x3f4a795474db84...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0xed1f3b53931e25...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x26a1cf294cf89f...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x7b683ba10795e3...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x2ca245ffec634b...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x72795a33585515...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x700afbe323af8d...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x8279ffd09447dc...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x4aa98c46954ba3...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x17a42976e6d3b9...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x7a39c4c674f8b8...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x6e7ab240df6cbc...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0xa8414c876814b9...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x29f0a1610d0430...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x659506dc09f3f2...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x8f72aec86496f8...
2026-01-15 02:56:59 | DEBUG    | copybot | ⏭️ Skipped old trade: 0x682d754845da38...
2026-01-15 02:57:09 | DEBUG    | copybot | 🔍 API check #11 - 50 trades
2026-01-15 02:57:24 | DEBUG    | copybot | 🔍 API check #21 - 50 trades
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.85
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.22
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.22
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.22
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:57:30 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.22
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $65.73 (5ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $11.40 (1ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $11.40 (2ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $48.64 (2ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $11.40 (20ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Insufficient balance (need $13.17)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $3.17 (16ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $52.44 (17ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $21.95 (1ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $31.55 (2ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $5.86 (4ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Below min trade ($1.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $0.56 (17ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Below min trade ($1.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $0.33 (18ms)
2026-01-15 02:57:30 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:57:30 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:57:30 | INFO     | copybot | ❌ FAILED: BUY $6.12 (2ms)
2026-01-15 02:57:39 | DEBUG    | copybot | 🔍 API check #31 - 50 trades
2026-01-15 02:57:53 | DEBUG    | copybot | 🔍 API check #41 - 50 trades
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.41
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.41
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.68
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.35
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.35
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.35
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: SELL Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.30
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.24
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.25
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.95
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.14
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.14
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.15
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.25
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.95
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.23
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.76
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET @ $0.26
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.89
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.85
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: SELL Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.09
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: SELL Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.10
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: SELL Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.10
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.85
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | INFO     | copybot | 🎯 NEW SIGNAL: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET @ $0.85
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $13.35 (3ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $30.60 (22ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: SELL Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Below min trade ($1.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: SELL $0.93 (3ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: SELL Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: SELL $28.79 (3ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: SELL Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: SELL $30.10 (3ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $6.12 (3ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $25.46 (3ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $38.00 (2ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Insufficient balance (need $12.58)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $2.58 (3ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Insufficient balance (need $13.34)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $3.34 (2ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Insufficient balance (need $13.72)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $3.72 (3ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Bitcoin Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $28.50 (3ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Insufficient balance (need $12.60)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $2.60 (2ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Insufficient balance (need $11.74)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $1.74 (2ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Insufficient balance (need $12.60)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $2.60 (18ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Exceeds max position ($5.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $5.20 (2ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Below min trade ($1.0)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $0.90 (2ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Insufficient balance (need $11.56)
2026-01-15 02:58:00 | INFO     | copybot | ❌ FAILED: BUY $1.56 (18ms)
2026-01-15 02:58:00 | INFO     | copybot | Processing: BUY Ethereum Up or Down - January 14, 6:45PM-7:00PM ET
2026-01-15 02:58:00 | WARNING  | copybot | Risk rejected: Insufficient balance (need $11.42)
